,,,,,,,,recongnize reversal,,,,,,,,momentum,,,,,market timing,,volumn,,,condition:,"1) changing delta sign, 2) delta > 1"
Date,Open,High,Low,Close,Volume,Adj Close,Delta,Std year,Std 20 days,delta sign year,delta sign 20,trade high,trade low,crossday,interday,down/up trend,checking,trend top,trend bottom,breakthrough,,,avg volumn,,,,reversal
1/31/2012,56.3,56.5,55.85,55.95,6431300,47.964,0.1,0.721836421,0.63183109,0,0,56.3,55.95,UP,DOWN,UP,UP,56.3,55.95,,,,3514364.751,,,,
1/30/2012,55.3,56.05,55.05,55.85,8390200,47.878,1.15,0.722424131,0.64469495,1.591862661,1.783789371,55.85,55.3,UP,UP,UP,UP,55.85,55.3,,,,3500840.23,,,,
1/27/2012,53.4,55.1,53.4,54.7,6817800,46.892,1.25,0.719119341,0.576941801,1.738237215,2.166596348,54.7,53.4,UP,UP,UP,UP,54.7,53.4,,,,3476510.345,,,,
1/26/2012,53.3,53.6,53,53.45,6113800,45.821,0.15,0.715055558,0.50144528,0,0,53.45,53.3,UP,UP,UP,UP,53.45,53.3,,,,3460777.011,,,,
1/25/2012,53.3,53.3,53.3,53.3,0,45.692,0,0.715366163,0.500335414,0,0,53.3,53.3,UP,UP,UP,UP,53.3,53.3,,,,3444678.161,,,,
1/24/2012,53.3,53.3,53.3,53.3,0,45.692,0,0.715366163,0.516790449,0,0,53.3,53.3,UP,UP,UP,UP,53.3,53.3,,,,3454184.291,,,,
1/23/2012,53.3,53.3,53.3,53.3,0,45.692,0,0.71540077,0.516790449,0,0,53.3,53.3,UP,UP,UP,UP,53.3,53.3,,,,3462172.797,,,,
1/20/2012,53,53.6,52.55,53.3,8590300,45.692,-0.25,0.715403653,0.516790449,0,0,53.3,53,DOWN,UP,DOWN,DOWN,53.3,53,,,,3471808.429,,,,
1/19/2012,54,54.15,52.8,53.55,7793100,45.907,-0.5,0.715218243,0.523676276,0,0,54,53.55,DOWN,DOWN,DOWN,DOWN,54,53.55,,,,3445955.939,,,,
1/18/2012,55.2,55.3,53.8,54.05,7131700,46.335,-1.5,0.71512449,0.520778769,2.097536893,2.88030175,55.2,54.05,DOWN,DOWN,DOWN,DOWN,55.2,54.05,,,,3422511.877,,,,
1/17/2012,55.25,56.1,55.2,55.55,3259500,47.621,0.1,0.709245863,0.424450109,0,0,55.55,55.25,UP,UP,DOWN,DOWN,55.55,55.25,,,,3401021.839,,,,
1/16/2012,56.15,56.2,55.35,55.45,1592600,47.535,-0.8,0.709231942,0.427631174,1.127980782,1.870771002,56.15,55.45,DOWN,DOWN,DOWN,DOWN,56.15,55.45,,,,3393749.042,,,,
1/13/2012,56.05,56.3,56,56.25,2720400,48.221,-0.3,0.707666327,0.422430312,0,0,56.25,56.05,DOWN,UP,DOWN,DOWN,56.25,56.05,,,,3394274.713,,,,
1/12/2012,56.95,57.35,56.3,56.55,4416800,48.478,-0.8,0.707583964,0.425958671,1.130607872,1.87811648,56.95,56.55,DOWN,DOWN,DOWN,DOWN,56.95,56.55,,,,3389850.575,,,,
1/11/2012,58.3,58.4,57.05,57.35,2374400,49.164,-0.8,0.705712972,0.447470963,1.133605349,1.787825502,58.3,57.35,DOWN,DOWN,,,58.3,57.35,,,,3372927.969,,,,
1/10/2012,58.15,58.25,57.65,58.15,3489800,49.85,0.25,0.703823606,0.451452335,0,0,58.15,58.15,UP,UP,UP,UP,58.15,58.15,,,,3365895.019,,,,
1/9/2012,57.8,58.15,57.35,57.9,2038800,49.636,0.2,0.703914678,0.449524603,0,0,57.9,57.8,UP,UP,,,57.9,57.8,,,,3358774.713,,,,
1/6/2012,58.25,58.3,57.1,57.7,1562000,49.464,-0.4,0.7039275,0.448975442,0,0,58.25,57.7,DOWN,DOWN,DOWN,DOWN,58.25,57.7,,,,3359542.529,,,,
1/5/2012,58.4,58.4,57.35,58.1,1695900,49.807,0,0.703891911,0.451743698,0,0,58.4,58.1,UP,DOWN,UP,UP,58.4,58.1,,,,3361952.107,,,,
1/4/2012,58.3,58.4,57.85,58.1,2195300,49.807,0.15,0.704080618,0.46037742,0,0,58.3,58.1,UP,DOWN,UP,UP,58.3,58.1,,,,3363313.41,,,,
1/3/2012,57.9,58,57.45,57.95,1544800,49.679,0.5,0.704447839,0.487366716,0,1.025921516,57.95,57.9,UP,UP,UP,UP,57.95,57.9,,,,3376927.969,,,,
1/2/2012,57.45,57.45,57.45,57.45,0,49.25,0,0.704771745,0.50769733,0,0,57.45,57.45,UP,UP,UP,UP,57.45,57.45,,,,3387171.648,,,,
12/30/2011,57.1,57.5,57.05,57.45,866200,49.25,0.5,0.70527088,0.512032842,0,0,57.45,57.1,UP,UP,,,57.45,57.1,,,,3398894.636,,,,
12/29/2011,57.5,57.5,56.8,56.95,1336000,48.821,-0.5,0.705045289,0.521737986,0,0,57.5,56.95,DOWN,DOWN,,,57.5,56.95,,,,3406003.065,,,,
12/28/2011,57.25,57.65,57,57.45,1897000,49.25,0.4,0.704900011,0.55966978,0,0,57.45,57.25,UP,UP,UP,UP,57.45,57.25,,,,3411700.766,,,,
12/27/2011,57.05,57.05,57.05,57.05,0,48.907,0,0.704523457,0.636396103,0,0,57.05,57.05,UP,UP,UP,UP,57.05,57.05,,,,3411112.261,,,,
12/26/2011,57.05,57.05,57.05,57.05,0,48.907,0,0.704656264,0.643688998,0,0,57.05,57.05,UP,UP,UP,UP,57.05,57.05,,,,3420521.456,,,,
12/23/2011,57.05,57.15,56.8,57.05,938200,48.907,0.2,0.704946995,0.658442141,0,0,57.05,57.05,UP,UP,,,57.05,57.05,,,,3438190.421,,,,
12/22/2011,57.15,57.3,56.7,56.85,1556800,48.736,-0.4,0.704866928,0.663379506,0,0,57.15,56.85,DOWN,DOWN,DOWN,DOWN,57.15,56.85,,,,3448315.709,,,,
12/21/2011,57.25,57.4,56.85,57.25,2272100,49.078,-0.5,0.704503324,0.669229722,0,0,57.25,57.25,DOWN,UP,DOWN,DOWN,57.25,57.25,,,,3459552.874,,,,
12/20/2011,57.4,57.8,57.2,57.75,1134800,49.507,0.2,0.70388181,0.672700762,0,0,57.75,57.4,UP,UP,UP,UP,57.75,57.4,,,,3463753.64,,,,
12/19/2011,56.65,57.6,56.4,57.55,2610100,49.336,0.6,0.703819523,0.669892961,0,0,57.55,56.65,UP,UP,,,57.55,56.65,,,,3472808.429,,,,
12/16/2011,56.75,57.85,56.45,56.95,4030500,48.821,0.35,0.702925919,0.662233064,0,0,56.95,56.75,UP,UP,,,56.95,56.75,,,,3470100.766,,,,
12/15/2011,57.35,57.4,56,56.6,4975200,48.521,-1,0.702682012,0.652822818,1.423118826,1.531809202,57.35,56.6,DOWN,DOWN,,,57.35,56.6,,,,3467670.498,,,,
12/14/2011,56.4,57.95,56.05,57.6,4345100,49.379,0.9,0.700165763,0.622870055,1.285409895,1.444924175,57.6,56.4,UP,UP,UP,UP,57.6,56.4,,,,3460649.808,,,,
12/13/2011,56,56.9,55.6,56.7,1901800,48.607,0.05,0.698371543,0.584109759,0,0,56.7,56,UP,UP,DOWN,DOWN,56.7,56,,,,3449986.207,,,,
12/12/2011,57.1,57.3,56.5,56.65,2668200,48.564,-0.05,0.698371754,0.586918805,0,0,57.1,56.65,DOWN,DOWN,,,57.1,56.65,,,,3451540.613,,,,
12/9/2011,57,57.5,56.65,56.7,2167800,48.607,-0.45,0.698439009,0.590405748,0,0,57,56.7,DOWN,DOWN,DOWN,DOWN,57,56.7,,,,3448549.425,,,,
12/8/2011,57.3,57.7,57.1,57.15,1710600,48.993,-0.35,0.698203929,0.58611118,0,0,57.3,57.15,DOWN,DOWN,DOWN,DOWN,57.3,57.15,,,,3447255.939,,,,
12/7/2011,57.25,57.65,56.7,57.5,1893000,49.293,0.75,0.697891598,0.584672648,1.074665468,1.282769089,57.5,57.25,UP,UP,UP,UP,57.5,57.25,,,,3451732.184,,,,
12/6/2011,57,57.25,56.7,56.75,3195600,48.65,-0.75,0.696468662,0.56040399,1.076861086,1.338320237,57,56.75,DOWN,DOWN,DOWN,DOWN,57,56.75,,,,3455066.667,,,,
12/5/2011,58.2,58.5,57,57.5,3145200,49.293,-0.3,0.694799638,0.543017883,0,0,58.2,57.5,DOWN,DOWN,,,58.2,57.5,,,,3452735.249,,,,
12/2/2011,58.05,58.7,57.65,57.8,3582800,49.55,-0.75,0.694715485,0.540491979,1.079578642,1.387624664,58.05,57.8,DOWN,DOWN,DOWN,DOWN,58.05,57.8,,,,3452288.123,,,,
12/1/2011,58.25,58.9,57.8,58.55,4744300,50.193,0.95,0.694311599,0.519640564,1.368261744,1.828186762,58.55,58.25,UP,UP,,,58.55,58.25,,,,3453342.912,,,,
11/30/2011,58.65,58.8,57.6,57.6,6277200,49.379,-1.45,0.694072786,0.511930043,2.089118072,2.83241826,58.65,57.6,DOWN,DOWN,DOWN,DOWN,58.65,57.6,,,,3451645.594,,,,
11/29/2011,59.9,60.1,59,59.05,2996000,50.622,-0.55,0.688302916,0.424845173,0,1.294589264,59.9,59.05,DOWN,DOWN,,,59.9,59.05,,,,3436649.042,,,,
11/28/2011,59.2,59.9,59.2,59.6,2244200,51.093,0.5,0.688108598,0.405837341,0,1.232020688,59.6,59.2,UP,UP,UP,UP,59.6,59.2,,,,3446565.134,,,,
11/25/2011,59.25,59.55,58.9,59.1,2414800,50.664,-0.6,0.687501199,0.390099515,0,1.538069075,59.25,59.1,DOWN,DOWN,DOWN,DOWN,59.25,59.1,,,,3455985.057,,,,
11/24/2011,59.5,60.25,59.3,59.7,2023700,51.179,0.35,0.686416832,0.382856301,0,0,59.7,59.5,UP,UP,UP,UP,59.7,59.5,,,,3455144.828,,,,
11/23/2011,59.55,59.75,59.2,59.35,3086700,50.879,-0.6,0.68626804,0.466643953,0,1.285776867,59.55,59.35,DOWN,DOWN,DOWN,DOWN,59.55,59.35,,,,3456338.697,,,,
11/22/2011,60.4,60.4,59.55,59.95,2053900,51.393,0.05,0.685553423,0.460684559,0,0,60.4,59.95,UP,DOWN,UP,UP,60.4,59.95,,,,3462299.234,,,,
11/21/2011,59.25,60,58.1,59.9,1609600,51.35,0.45,0.685556271,0.464418142,0,0,59.9,59.25,UP,UP,DOWN,DOWN,59.9,59.25,,,,3468004.598,,,,
11/18/2011,60,60.1,59.35,59.45,2305600,50.964,-0.1,0.686712387,0.473862905,0,0,60,59.45,DOWN,DOWN,,,60,59.45,,,,3475804.215,,,,
11/17/2011,59.65,60.2,59.1,59.55,1935000,51.05,0.1,0.686889723,0.604348279,0,0,59.65,59.55,UP,DOWN,UP,UP,59.65,59.55,,,,3474101.916,,,,
11/16/2011,59.5,59.75,59.1,59.45,2160000,50.964,0.25,0.689206286,0.607902996,0,0,59.5,59.45,UP,DOWN,,,59.5,59.45,,,,3478075.862,,,,
11/15/2011,59.65,59.9,59,59.2,2651000,50.75,-0.45,0.689351772,0.614966837,0,0,59.65,59.2,DOWN,DOWN,DOWN,DOWN,59.65,59.2,,,,3481855.939,,,,
11/14/2011,59.95,60.2,59.2,59.65,3598600,51.136,0.15,0.688690105,0.616201223,0,0,59.95,59.65,UP,DOWN,UP,UP,59.95,59.65,,,,3478057.854,,,,
11/11/2011,59.4,59.8,59.1,59.5,877500,51.007,-0.05,0.692270224,0.625468246,0,0,59.5,59.4,DOWN,UP,,,59.5,59.4,,,,3476721.839,,,,
11/10/2011,59.2,59.9,59,59.55,2883600,51.05,0.05,0.69396163,0.674434461,0,0,59.55,59.2,UP,UP,UP,UP,59.55,59.2,,,,3484242.529,,,,
11/9/2011,59.1,59.8,59.1,59.5,2743500,51.007,0.35,0.697703699,0.745848157,0,0,59.5,59.1,UP,UP,UP,UP,59.5,59.1,,,,3486301.533,,,,
11/8/2011,59.1,59.7,58.8,59.15,3200700,50.707,0.15,0.697847096,0.77486841,0,0,59.15,59.1,UP,UP,,,59.15,59.1,,,,3481927.203,,,,
11/7/2011,59.45,59.45,58.8,59,2488400,50.579,-0.1,0.697861349,0.85092442,0,0,59.45,59,DOWN,DOWN,DOWN,DOWN,59.45,59,,,,3476449.042,,,,
11/4/2011,59.45,59.7,58.95,59.1,4079600,50.664,0.25,0.698685663,0.851233625,0,0,59.45,59.1,UP,DOWN,UP,UP,59.45,59.1,,,,3482169.349,,,,
11/3/2011,59.2,59.5,58.65,58.85,3636200,50.45,-1,0.699766339,0.860675989,1.429048446,1.161877423,59.2,58.85,DOWN,DOWN,DOWN,DOWN,59.2,58.85,,,,3474600.383,,,,
11/2/2011,59.45,59.95,59.35,59.85,4842500,51.307,0.55,0.696836722,0.843687863,0,0,59.85,59.45,UP,UP,UP,UP,59.85,59.45,,,,3471444.828,,,,
11/1/2011,59.1,59.6,59,59.3,3784500,50.836,-0.05,0.696657899,0.893024871,0,0,59.3,59.1,DOWN,UP,DOWN,DOWN,59.3,59.1,,,,3464154.023,,,,
10/31/2011,59.6,59.9,59,59.35,4365000,50.879,0.1,0.696689363,0.898610038,0,0,59.6,59.35,UP,DOWN,UP,UP,59.6,59.35,,,,3469200.766,,,,
10/28/2011,58.7,59.55,58.35,59.25,6384200,50.793,0.55,0.69871614,0.908711494,0,0,59.25,58.7,UP,UP,DOWN,DOWN,59.25,58.7,,,,3469839.847,,,,
10/27/2011,59.9,60,58.65,58.7,6863600,50.322,-1.2,0.698012525,0.919753972,1.719166858,1.304696731,59.9,58.7,DOWN,DOWN,DOWN,DOWN,59.9,58.7,,,,3454368.582,,,,
10/26/2011,59.65,61,59.45,59.9,2432200,51.35,-0.5,0.693745478,0.892748565,0,0,59.9,59.65,DOWN,UP,DOWN,DOWN,59.9,59.65,,,,3442046.743,,,,
10/25/2011,60.25,60.9,59.35,60.4,2697700,51.779,-0.3,0.69361722,0.96071177,0,0,60.4,60.25,DOWN,UP,,,60.4,60.25,,,,3446847.51,,,,
10/24/2011,59.9,60.75,59.5,60.7,2797600,52.036,0.6,0.693526071,0.981888621,0,0,60.7,59.9,UP,UP,UP,UP,60.7,59.9,,,,3452187.356,,,,
10/21/2011,58.55,60.2,58.1,60.1,4800600,51.522,1.65,0.692750926,0.985670357,2.381808435,1.673987645,60.1,58.55,UP,UP,UP,UP,60.1,58.55,,,,3451959.387,,,,
10/20/2011,58,58.75,57.8,58.45,5246000,50.107,0.35,0.685585289,0.897434208,0,0,58.45,58,UP,UP,DOWN,DOWN,58.45,58,,,,3444312.644,,,,
10/19/2011,59,59,57.6,58.1,4708100,49.807,-0.4,0.68534494,0.923936088,0,0,59,58.1,DOWN,DOWN,UP,UP,59,58.1,,,,3438445.211,,,,
10/18/2011,58,58.7,57.9,58.5,4580100,50.15,0.6,0.684818694,0.92458739,0,0,58.5,58,UP,UP,,,58.5,58,,,,3420406.513,,,,
10/17/2011,58.9,59.2,57.35,57.9,4170600,49.636,-0.4,0.684182798,0.938770192,0,0,58.9,57.9,DOWN,DOWN,UP,UP,58.9,57.9,,,,3424509.579,,,,
10/14/2011,57.5,58.5,57.45,58.3,5228100,49.979,1.2,0.683822365,1.114604013,1.754841698,1.076615539,58.3,57.5,UP,UP,,,58.3,57.5,,,,3419724.904,,,,
10/13/2011,58.4,58.5,57,57.1,10107200,48.95,-1.3,0.680573561,1.121207056,1.910153546,1.159464697,58.4,57.1,DOWN,DOWN,DOWN,DOWN,58.4,57.1,,,,3415859.004,,,,
10/12/2011,59.1,59.35,57.6,58.4,4671900,50.064,-0.95,0.675590146,1.118560518,1.406177999,0,59.1,58.4,DOWN,DOWN,DOWN,DOWN,59.1,58.4,,,,3386897.701,,,,
10/11/2011,61.6,61.7,59.3,59.35,4988800,50.879,-1.6,0.672836831,1.110772609,2.377991105,1.440438832,61.6,59.35,DOWN,DOWN,,,61.6,59.35,,,,3383550.958,,,,
10/10/2011,61.5,61.8,60.15,60.95,2300700,52.25,-0.2,0.665213934,1.058483896,0,0,61.5,60.95,DOWN,DOWN,DOWN,DOWN,61.5,60.95,,,,3364436.782,,,,
10/7/2011,61.95,61.95,60.3,61.15,4117000,52.422,-0.8,0.665750365,1.089169167,1.201651613,0,61.95,61.15,DOWN,DOWN,DOWN,DOWN,61.95,61.15,,,,3366388.889,,,,
10/6/2011,61.5,62.2,60.6,61.95,6823800,53.108,0.35,0.664530397,1.079522312,0,0,61.95,61.5,UP,UP,UP,UP,61.95,61.5,,,,3370190.421,,,,
10/4/2011,60.25,62.45,60.15,61.6,7329300,52.808,1.35,0.66453971,1.120103379,2.031481308,1.205245896,61.6,60.25,UP,UP,UP,UP,61.6,60.25,,,,3352838.697,,,,
10/3/2011,59.5,61,59.05,60.25,6311800,51.65,0.4,0.659891077,1.077961038,0,0,60.25,59.5,UP,UP,DOWN,DOWN,60.25,59.5,,,,3333875.862,,,,
9/30/2011,61.5,61.5,59.55,59.85,5261100,51.307,-0.65,0.659782929,1.084759857,0,0,61.5,59.85,DOWN,DOWN,,,61.5,59.85,,,,3318085.824,,,,
9/28/2011,61,61.25,60.05,60.5,4522500,51.865,-1,0.658632793,1.089797181,1.518296706,0,61,60.5,DOWN,DOWN,DOWN,DOWN,61,60.5,,,,3311537.165,,,,
9/27/2011,61.65,61.95,61,61.5,3005900,52.722,-0.6,0.657281698,1.081361228,0,0,61.65,61.5,DOWN,DOWN,,,61.65,61.5,,,,3306935.632,,,,
9/26/2011,60.309,62.3,60,62.1,5310700,53.236,1.55,0.656624128,1.081069159,2.360559006,1.433765812,62.1,60.309,UP,UP,,,62.1,60.309,,,,3304732.95,,,,
9/23/2011,61.7,61.9,59.6,60.55,4464000,51.907,-0.95,0.650080647,1.025397869,1.461357147,0,61.7,60.55,DOWN,DOWN,,,61.7,60.55,,,,3289314.559,,,,
9/22/2011,61.55,62.2,61.1,61.5,3975400,52.722,-0.85,0.647179147,1.007534119,1.313392132,0,61.55,61.5,DOWN,DOWN,DOWN,DOWN,61.55,61.5,,,,3280393.487,,,,
9/21/2011,62.4,63.5,61.8,62.35,2908800,53.451,-0.55,0.645505671,0.987350921,0,0,62.4,62.35,DOWN,DOWN,,,62.4,62.35,,,,3272045.211,,,,
9/20/2011,62,63.75,61.75,62.9,2528600,53.922,0.9,0.644999697,1.091217934,1.395349492,0,62.9,62,UP,UP,UP,UP,62.9,62,,,,3274081.992,,,,
9/19/2011,62,62.75,61.65,62,2093400,53.15,-0.45,0.643464388,1.111139766,0,0,62,62,DOWN,UP,DOWN,DOWN,62,62,,,,3277222.222,,,,
9/16/2011,64.4,64.4,62.35,62.45,3075200,53.536,-1.35,0.642695015,1.160067489,2.100529753,1.163725398,64.4,62.45,DOWN,DOWN,UP,UP,64.4,62.45,,,,3275016.858,,,,
9/15/2011,61.75,64.15,61.6,63.8,5910400,54.694,2.4,0.636919497,1.107566679,3.768137122,2.166912428,63.8,61.75,UP,UP,UP,UP,63.8,61.75,,,,3275447.51,,,,
9/14/2011,60,61.7,60,61.4,4295100,52.636,1.3,0.620205809,1.014513106,2.096078399,1.281402864,61.4,60,UP,UP,,,61.4,60,,,,3268937.548,,,,
9/12/2011,60.25,61,59.75,60.1,4534900,51.522,-1.25,0.615363703,0.992773229,2.031319028,1.259099222,60.25,60.1,DOWN,DOWN,DOWN,DOWN,60.25,60.1,,,,3261799.617,,,,
9/9/2011,62.2,62.2,61.25,61.35,3190100,52.593,0.5,0.610111949,0.937297347,0,0,62.2,61.35,UP,DOWN,UP,UP,62.2,61.35,,,,3250485.824,,,,
9/8/2011,61.6,61.9,60.15,60.85,2826200,52.165,-0.55,0.609862636,0.943185392,0,0,61.6,60.85,DOWN,DOWN,UP,UP,61.6,60.85,,,,3251240.613,,,,
9/7/2011,60.6,61.8,60.6,61.4,5790300,52.636,1.15,0.610749987,0.92751791,1.882930863,1.239868241,61.4,60.6,UP,UP,UP,UP,61.4,60.6,,,,3246511.494,,,,
9/6/2011,59,60.65,58.7,60.25,6134000,51.65,0.7,0.606946477,0.919310382,1.153314216,0,60.25,59,UP,UP,,,60.25,59,,,,3230332.567,,,,
9/5/2011,60.1,60.3,59.2,59.55,1832800,51.05,-1.25,0.606542821,0.910938643,2.060860266,1.372210972,60.1,59.55,DOWN,DOWN,DOWN,DOWN,60.1,59.55,,,,3213370.498,,,,
9/2/2011,60.75,61.4,60.55,60.8,5056900,52.122,-0.25,0.601695218,0.884140231,0,0,60.8,60.75,DOWN,UP,DOWN,DOWN,60.8,60.75,,,,3210724.138,,,,
9/1/2011,60.75,61.6,60.45,61.05,3597900,52.336,0.65,0.601411421,0.984414734,1.080790915,0,61.05,60.75,UP,UP,,,61.05,60.75,,,,3199744.444,,,,
8/31/2011,61.1,61.2,60,60.4,4242300,51.779,-0.8,0.600336321,0.983719445,1.332586371,0,61.1,60.4,DOWN,DOWN,DOWN,DOWN,61.1,60.4,,,,3193644.444,,,,
8/30/2011,62.25,62.25,61.15,61.2,2986600,52.465,-0.8,0.598142448,0.979913396,1.337474045,0,62.25,61.2,DOWN,DOWN,DOWN,DOWN,62.25,61.2,,,,3185276.245,,,,
8/29/2011,62.4,62.5,61.8,62,3360400,53.15,0.6,0.596073457,0.984254326,1.006587347,0,62.4,62,UP,DOWN,UP,UP,62.4,62,,,,3181546.36,,,,
8/26/2011,60.7,61.9,60.45,61.4,3939600,52.636,0.4,0.595397231,1.034268111,0,0,61.4,60.7,UP,UP,,,61.4,60.7,,,,3177750.192,,,,
8/25/2011,60.8,61.25,60.35,61,2388100,52.293,-0.45,0.595220489,1.071656367,0,0,61,60.8,DOWN,UP,DOWN,DOWN,61,60.8,,,,3174455.172,,,,
8/24/2011,61.75,61.85,60.55,61.45,3912700,52.147,0.05,0.59492741,1.211067385,0,0,61.75,61.45,UP,DOWN,UP,UP,61.75,61.45,,,,3177738.314,,,,
8/23/2011,59.15,61.6,59,61.4,7476400,52.105,2.25,0.594996328,1.214712442,3.781535941,1.85229024,61.4,59.15,UP,UP,UP,UP,61.4,59.15,,,,3170396.552,,,,
8/22/2011,57.15,59.9,57.15,59.15,5031900,50.196,1.35,0.579172097,1.122039966,2.330913396,1.2031657,59.15,57.15,UP,UP,,,59.15,57.15,,,,3148563.602,,,,
8/19/2011,57.75,58.7,57.55,57.8,4390000,49.05,-1.4,0.573696192,1.075149928,2.440316005,1.302143974,57.8,57.75,DOWN,UP,DOWN,DOWN,57.8,57.75,,,,3134164.751,,,,
8/18/2011,59.7,59.75,58.55,59.2,3251300,50.238,-0.15,0.566662116,1.048241008,0,0,59.7,59.2,DOWN,DOWN,UP,UP,59.7,59.2,,,,3129747.893,,,,
8/17/2011,58.05,59.55,57.85,59.35,4924300,50.365,1.25,0.568173609,1.067966587,2.200031788,1.170448603,59.35,58.05,UP,UP,UP,UP,59.35,58.05,,,,3131763.985,,,,
8/16/2011,57.25,58.1,56.65,58.1,3522400,49.305,0.85,0.563789048,1.026926944,1.507656106,0,58.1,57.25,UP,UP,UP,UP,58.1,57.25,,,,3123939.847,,,,
8/15/2011,57,57.4,55.8,57.25,4426200,48.583,0.3,0.561833421,1.011850832,0,0,57.25,57,UP,UP,,,57.25,57,,,,3124937.931,,,,
8/12/2011,58.25,58.25,56.8,56.95,4398700,48.329,-0.35,0.561931705,1.014123941,0,0,58.25,56.95,DOWN,DOWN,UP,UP,58.25,56.95,,,,3121440.613,,,,
8/11/2011,56.05,57.5,56,57.3,6614400,48.626,0.2,0.561646116,1.018887422,0,0,57.3,56.05,UP,UP,DOWN,DOWN,57.3,56.05,,,,3110890.805,,,,
8/10/2011,58.3,59.3,56.3,57.1,12782900,48.456,-0.65,0.561600002,1.018887422,1.157407403,0,58.3,57.1,DOWN,DOWN,UP,UP,58.3,57.1,,,,3089913.41,,,,
8/9/2011,56,59.8,55.1,57.75,11403500,49.008,-0.15,0.560186067,1.012149874,0,0,57.75,56,DOWN,UP,DOWN,DOWN,57.75,56,,,,3047388.889,,,,
8/8/2011,58,58.25,55.65,57.9,5752100,49.135,-0.85,0.560732306,1.015702376,1.515874849,0,58,57.9,DOWN,DOWN,DOWN,DOWN,58,57.9,,,,3013697.701,,,,
8/5/2011,59.2,59.8,58.25,58.75,11673000,49.856,-1.85,0.557980707,1.002086639,3.315526819,1.846147757,59.2,58.75,DOWN,DOWN,DOWN,DOWN,59.2,58.75,,,,2998473.563,,,,
8/4/2011,61.8,61.8,60.25,60.6,3810100,51.426,-0.65,0.545720699,0.922796094,1.191085478,0,61.8,60.6,DOWN,DOWN,,,61.8,60.6,,,,2959485.824,,,,
8/3/2011,61.35,62,60.8,61.25,4806200,51.978,-0.7,0.545434457,0.912958609,1.283380598,0,61.35,61.25,DOWN,DOWN,DOWN,DOWN,61.35,61.25,,,,2951562.069,,,,
8/2/2011,62.55,62.8,61.9,61.95,5821300,52.572,-0.9,0.543738844,0.893013821,1.655206373,1.007823148,62.55,61.95,DOWN,DOWN,DOWN,DOWN,62.55,61.95,,,,2941845.977,,,,
8/1/2011,63.1,63.8,62.75,62.85,6865600,53.336,-1.65,0.540660052,0.899926898,3.051825252,1.833482258,63.1,62.85,DOWN,DOWN,,,63.1,62.85,,,,2923322.989,,,,
7/29/2011,62.75,64.8,62.25,64.5,7336700,54.736,1.2,0.530562889,0.808246966,2.261748843,1.484694717,64.5,62.75,UP,UP,UP,UP,64.5,62.75,,,,2899605.364,,,,
7/28/2011,61.45,63.4,61,63.3,7931300,53.717,2.45,0.526090786,0.792912685,4.656990896,3.089873634,63.3,61.45,UP,UP,UP,UP,63.3,61.45,,,,2875675.862,,,,
7/27/2011,59.7,60.95,59.7,60.85,3108500,51.638,0.45,0.504892582,0.655999639,0,0,60.85,59.7,UP,UP,,,60.85,59.7,,,,2854044.828,,,,
7/26/2011,59.8,60.45,59.2,60.4,2362000,51.256,0.95,0.504389077,0.657527266,1.883466641,1.444807006,60.4,59.8,UP,UP,UP,UP,60.4,59.8,,,,2847563.602,,,,
7/25/2011,59.05,59.55,59.05,59.45,1440600,50.45,-0.15,0.501545357,0.690175416,0,0,59.45,59.05,DOWN,UP,,,59.45,59.05,,,,2840649.808,,,,
7/22/2011,58.9,59.7,58.9,59.6,1338000,50.578,0.85,0.50154477,0.706008051,1.69476396,1.203952276,59.6,58.9,UP,UP,,,59.6,58.9,,,,2838977.778,,,,
7/21/2011,59.65,59.7,58.65,58.75,2002500,49.856,-0.9,0.499325141,0.724836642,1.802432775,1.241659082,59.65,58.75,DOWN,DOWN,DOWN,DOWN,59.65,58.75,,,,2839272.031,,,,
7/20/2011,59.5,59.75,58.9,59.65,2212000,50.62,0.15,0.495872739,0.711447746,0,0,59.65,59.5,UP,UP,UP,UP,59.65,59.5,,,,2839563.602,,,,
7/19/2011,59.05,59.6,58.4,59.5,2569000,50.493,0.45,0.496313183,0.717868739,0,0,59.5,59.05,UP,UP,UP,UP,59.5,59.05,,,,2840742.529,,,,
7/18/2011,58.6,59.4,58.25,59.05,3381200,50.111,0.4,0.496042027,0.721475097,0,0,59.05,58.6,UP,UP,UP,UP,59.05,58.6,,,,2838265.9,,,,
7/15/2011,58.45,58.85,57.8,58.65,3649400,49.771,0.45,0.495574208,0.793244503,0,0,58.65,58.45,UP,UP,UP,UP,58.65,58.45,,,,2831700,,,,
7/14/2011,58.15,58.95,57.6,58.2,4095400,49.389,0.2,0.495900598,0.804571642,0,0,58.2,58.15,UP,UP,UP,UP,58.2,58.15,,,,2832799.234,,,,
7/13/2011,57.9,58.2,57.05,58,2833700,49.22,0.35,0.495814711,0.828441784,0,0,58,57.9,UP,UP,,,58,57.9,,,,2817108.046,,,,
7/12/2011,58.2,58.5,57.2,57.65,2847500,48.923,-0.4,0.495616134,0.82772278,0,0,58.2,57.65,DOWN,DOWN,DOWN,DOWN,58.2,57.65,,,,2827953.64,,,,
7/11/2011,59,59,58,58.05,1839800,49.262,-0.45,0.494883488,0.819418921,0,0,59,58.05,DOWN,DOWN,UP,UP,59,58.05,,,,2826765.517,,,,
